stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass
1051,k6_supported_scene,421032,6,0.5,corner,task,2,P11,14.634044546311042,0.18548029274916616,0.6088959862105845,0.11293820577613148,0.0,0.0,True,True
556,k6_supported_scene,421024,6,0.5,corner,task,5,P10,14.80255569611905,0.18191655169815338,0.6689647617646582,0.12169576266780331,0.0,0.0,True,True
418,k6_supported_scene,421022,6,0.5,corner,task,1,P11,15.113961702612249,0.17551001966004243,0.47710089483458207,0.08373598743224134,0.0,0.0,True,True
1321,k6_supported_scene,421036,6,0.5,edge,task,1,P10,16.69220092179915,0.14634906559546923,0.6255518425638806,0.09154892764074803,0.0,0.0,True,True
481,k6_supported_scene,421023,6,0.5,corner,task,1,P00,17.00726960184142,0.14113558246093744,0.9997784483113071,0.1411043136343086,0.0,0.0,True,True
919,k6_supported_scene,421030,6,0.5,corner,task,0,P01,17.162061165101147,0.13864267901985403,1.0000000267101414,0.13864268272301955,0.0,0.0,True,True
790,k6_supported_scene,421028,6,0.6000000238418579,corner,combined,-1,P01,17.16206116510115,0.138642679019854,0.9999999977580973,0.1386426787090306,0.0,0.0,True,True
793,k6_supported_scene,421028,6,0.6000000238418579,corner,task,0,P01,17.16206116510115,0.138642679019854,0.999999982885729,0.1386426766470856,0.0,0.0,True,True
802,k6_supported_scene,421028,6,0.6000000238418579,corner,task,3,P01,17.16206116510115,0.138642679019854,1.0,0.138642679019854,0.0,0.0,True,True
808,k6_supported_scene,421028,6,0.6000000238418579,corner,task,5,P01,17.16206116510115,0.138642679019854,0.999999982885729,0.1386426766470856,0.0,0.0,True,True
916,k6_supported_scene,421030,6,0.5,corner,combined,-1,P01,17.16206116510115,0.138642679019854,0.9999999922999732,0.13864267795230165,0.0,0.0,True,True
922,k6_supported_scene,421030,6,0.5,corner,task,1,P01,17.16206116510115,0.138642679019854,0.9999999930121365,0.1386426780510379,0.0,0.0,True,True
934,k6_supported_scene,421030,6,0.5,corner,task,5,P01,17.16206116510115,0.138642679019854,1.0000000124340738,0.13864268074374728,0.0,0.0,True,True
796,k6_supported_scene,421028,6,0.6000000238418579,corner,task,1,P01,17.162061165101154,0.13864267901985397,0.9999999714657157,0.1386426750637844,0.0,0.0,True,True
799,k6_supported_scene,421028,6,0.6000000238418579,corner,task,2,P01,17.162061165101154,0.13864267901985397,1.0000000265332272,0.1386426826984917,0.0,0.0,True,True
805,k6_supported_scene,421028,6,0.6000000238418579,corner,task,4,P01,17.162061165101154,0.13864267901985397,1.0000000265332272,0.1386426826984917,0.0,0.0,True,True
925,k6_supported_scene,421030,6,0.5,corner,task,2,P01,17.162061165101154,0.13864267901985397,0.9999999922818519,0.13864267794978927,0.0,0.0,True,True
928,k6_supported_scene,421030,6,0.5,corner,task,3,P01,17.162061165101154,0.13864267901985397,1.0000000265332272,0.1386426826984917,0.0,0.0,True,True
931,k6_supported_scene,421030,6,0.5,corner,task,4,P01,17.162061165101154,0.13864267901985397,1.0000000089565706,0.1386426802616169,0.0,0.0,True,True
739,k6_supported_scene,421027,6,0.699999988079071,corner,task,3,P10,17.31436130748328,0.13623287899780703,1.0000000210852311,0.13623288187030874,0.0,0.0,True,True
727,k6_supported_scene,421027,6,0.699999988079071,corner,combined,-1,P10,17.314361307483285,0.136232878997807,0.9999999892964161,0.13623287753962696,0.0,0.0,True,True
730,k6_supported_scene,421027,6,0.699999988079071,corner,task,0,P10,17.314361307483285,0.136232878997807,1.000000013266011,0.13623288080507387,0.0,0.0,True,True
733,k6_supported_scene,421027,6,0.699999988079071,corner,task,1,P10,17.314361307483285,0.136232878997807,0.9999999930121365,0.13623287804583023,0.0,0.0,True,True
736,k6_supported_scene,421027,6,0.699999988079071,corner,task,2,P10,17.314361307483285,0.136232878997807,0.9999999711578553,0.1362328750685586,0.0,0.0,True,True
742,k6_supported_scene,421027,6,0.699999988079071,corner,task,4,P10,17.314361307483285,0.13623287899780698,0.9999999925116843,0.13623287797765218,0.0,0.0,True,True
745,k6_supported_scene,421027,6,0.699999988079071,corner,task,5,P10,17.314361307483285,0.136232878997807,1.0000000273147278,0.13623288271897102,0.0,0.0,True,True
